fetch_timestamp_utc,data_timestamp_utc,symbol,last_price,mark_price,index_price,open_interest,funding_rate
2026-05-12T10:52:21.953570+00:00,2026-05-12T10:00:00+00:00,SUIUSDT,1.25240,1.25251,1.25320,67977560,-0.00003417
2026-05-12T10:52:22.128880+00:00,2026-05-12T10:00:00+00:00,POLUSDT,0.10144,0.10144,0.10151,157419358,0.00005
2026-05-12T10:52:22.375448+00:00,2026-05-12T10:00:00+00:00,NEARUSDT,1.5680,1.5684,1.5696,43491391.2,-0.00000235
2026-05-12T10:52:22.528581+00:00,2026-05-12T10:00:00+00:00,DOTUSDT,1.3351,1.3351,1.3356,15511652.6,0.0001
2026-05-12T10:52:22.702705+00:00,2026-05-12T10:00:00+00:00,TRXUSDT,0.34849,0.34849,0.34878,111997060,0.00009032
2026-05-12T12:00:08.241028+00:00,2026-05-12T12:00:00+00:00,BTCUSDT,80736.80,80740.12,80781.41,52110.677,0.00006857
2026-05-12T12:00:08.665074+00:00,2026-05-12T12:00:00+00:00,ETHUSDT,2285.04,2285.24,2286.54,803051.19,-0.00001044
2026-05-12T12:00:08.865472+00:00,2026-05-12T12:00:00+00:00,SOLUSDT,94.910,94.915,94.955,7501739.6,0.0001
2026-05-12T12:00:09.063193+00:00,2026-05-12T12:00:00+00:00,XRPUSDT,1.4477,1.4479,1.4487,180274182.1,0.00004732
2026-05-12T12:00:09.368159+00:00,2026-05-12T12:00:00+00:00,ADAUSDT,0.2740,0.2741,0.2743,265875347,-0.0000331
2026-05-12T12:00:10.801256+00:00,2026-05-12T12:00:00+00:00,DOGEUSDT,0.10934,0.10935,0.10941,1561388266,0.00005708
2026-05-12T12:00:11.037244+00:00,2026-05-12T12:00:00+00:00,LINKUSDT,10.258,10.261,10.267,6790588.8,-0.00009814
2026-05-12T12:00:11.278133+00:00,2026-05-12T12:00:00+00:00,AVAXUSDT,9.856,9.858,9.866,6539905.8,0.00002542
2026-05-12T12:00:11.454129+00:00,2026-05-12T12:00:00+00:00,BNBUSDT,662.90,662.90,663.32,153338.34,-0.00008524
2026-05-12T12:00:11.906766+00:00,2026-05-12T12:00:00+00:00,LTCUSDT,57.83,57.83,57.86,990666.1,0.0000402
2026-05-12T12:00:12.127032+00:00,2026-05-12T12:00:00+00:00,BCHUSDT,439.80,439.82,440.16,111724.11,0.00006324
2026-05-12T12:00:12.510689+00:00,2026-05-12T12:00:00+00:00,APTUSDT,1.0906,1.0906,1.0909,18870016.33,0.0001
2026-05-12T12:00:14.236773+00:00,2026-05-12T12:00:00+00:00,ARBUSDT,0.13738,0.13740,0.13746,280812310.5,0.00001051
2026-05-12T12:00:15.689431+00:00,2026-05-12T12:00:00+00:00,OPUSDT,0.15400,0.15400,0.15416,121057501.7,-0.00001083
2026-05-12T12:00:15.902750+00:00,2026-05-12T12:00:00+00:00,SUIUSDT,1.23590,1.23598,1.23635,68383220,0.00007536
2026-05-12T12:00:16.147990+00:00,2026-05-12T12:00:00+00:00,POLUSDT,0.10132,0.10137,0.10145,157048514,0.00005
2026-05-12T12:00:16.339002+00:00,2026-05-12T12:00:00+00:00,NEARUSDT,1.5518,1.5519,1.5528,43504611.1,-0.00000161
2026-05-12T12:00:18.169754+00:00,2026-05-12T12:00:00+00:00,DOTUSDT,1.3302,1.3307,1.3313,15410443.1,0.0001
2026-05-12T12:00:18.546670+00:00,2026-05-12T12:00:00+00:00,TRXUSDT,0.34883,0.34885,0.34909,112164522,0.00004436
2026-05-12T13:51:08.486161+00:00,2026-05-12T13:00:00+00:00,BTCUSDT,80650.30,80650.20,80686.21,53154.837,0.0000415
2026-05-12T13:51:08.586222+00:00,2026-05-12T13:00:00+00:00,ETHUSDT,2274.97,2275.10,2276.13,812335.64,-0.0000124
2026-05-12T13:51:08.687938+00:00,2026-05-12T13:00:00+00:00,SOLUSDT,94.800,94.809,94.846,7529811.6,0.0001
2026-05-12T13:51:08.798165+00:00,2026-05-12T13:00:00+00:00,XRPUSDT,1.4433,1.4434,1.4440,185433710.2,0.0000321
2026-05-12T13:51:08.901848+00:00,2026-05-12T13:00:00+00:00,ADAUSDT,0.2727,0.2728,0.2730,266131557,-0.00007331
2026-05-12T13:51:09.010835+00:00,2026-05-12T13:00:00+00:00,DOGEUSDT,0.10883,0.10883,0.10889,1594479628,0.00003451
2026-05-12T13:51:09.124368+00:00,2026-05-12T13:00:00+00:00,LINKUSDT,10.263,10.264,10.268,6913349.4,-0.00000257
2026-05-12T13:51:09.233178+00:00,2026-05-12T13:00:00+00:00,AVAXUSDT,9.832,9.833,9.839,6602028,0.00000454
2026-05-12T13:51:09.347313+00:00,2026-05-12T13:00:00+00:00,BNBUSDT,658.70,658.70,659.20,154031.96,-0.00008641
2026-05-12T13:51:09.546008+00:00,2026-05-12T13:00:00+00:00,LTCUSDT,57.53,57.53,57.56,993857.2,0.00006457
2026-05-12T13:51:09.652472+00:00,2026-05-12T13:00:00+00:00,BCHUSDT,439.30,439.30,439.60,112232.39,0.00006972
2026-05-12T13:51:09.763960+00:00,2026-05-12T13:00:00+00:00,APTUSDT,1.0747,1.0749,1.0756,18920380.21,0.0001
2026-05-12T13:51:09.869529+00:00,2026-05-12T13:00:00+00:00,ARBUSDT,0.13736,0.13736,0.13744,281161862.2,-0.00008306
2026-05-12T13:51:09.975819+00:00,2026-05-12T13:00:00+00:00,OPUSDT,0.15246,0.15242,0.15256,117952626.7,-0.00012333
2026-05-12T13:51:10.084530+00:00,2026-05-12T13:00:00+00:00,SUIUSDT,1.25510,1.25430,1.25501,71923430,0.0001
2026-05-12T13:51:10.195608+00:00,2026-05-12T13:00:00+00:00,POLUSDT,0.10083,0.10087,0.10100,157638810,0.00005
2026-05-12T13:51:10.306984+00:00,2026-05-12T13:00:00+00:00,NEARUSDT,1.5412,1.5411,1.5420,43713911,0.00004065
2026-05-12T13:51:10.406287+00:00,2026-05-12T13:00:00+00:00,DOTUSDT,1.3252,1.3248,1.3263,15581539,0.00001688
2026-05-12T13:51:10.510222+00:00,2026-05-12T13:00:00+00:00,TRXUSDT,0.34785,0.34785,0.34815,112689729,0.00000919
2026-05-12T14:00:00.941567+00:00,2026-05-12T14:00:00+00:00,BTCUSDT,80429.60,80439.70,80473.84,52718.976,0.00004225
2026-05-12T14:00:01.051756+00:00,2026-05-12T14:00:00+00:00,ETHUSDT,2270.59,2270.92,2272.03,812195.62,-0.00001162
2026-05-12T14:00:01.164352+00:00,2026-05-12T14:00:00+00:00,SOLUSDT,94.690,94.680,94.711,7541355.3,0.0001
2026-05-12T14:00:01.269528+00:00,2026-05-12T14:00:00+00:00,XRPUSDT,1.4337,1.4337,1.4346,178765237.2,0.00002928
2026-05-12T14:00:01.381062+00:00,2026-05-12T14:00:00+00:00,ADAUSDT,0.2717,0.2717,0.2719,262704353,-0.00008699
2026-05-12T14:00:01.506068+00:00,2026-05-12T14:00:00+00:00,DOGEUSDT,0.10841,0.10842,0.10848,1586705880,0.00003221
2026-05-12T14:00:01.616064+00:00,2026-05-12T14:00:00+00:00,LINKUSDT,10.234,10.237,10.240,6871087.5,0.00000636
2026-05-12T14:00:01.729290+00:00,2026-05-12T14:00:00+00:00,AVAXUSDT,9.786,9.789,9.795,6555886.1,0.00000619
2026-05-12T14:00:01.845752+00:00,2026-05-12T14:00:00+00:00,BNBUSDT,656.50,656.70,657.20,153554.57,-0.00008973
2026-05-12T14:00:01.963025+00:00,2026-05-12T14:00:00+00:00,LTCUSDT,57.29,57.30,57.32,993631.6,0.00006964
2026-05-12T14:00:02.074387+00:00,2026-05-12T14:00:00+00:00,BCHUSDT,438.80,438.80,439.02,112225.87,0.00006529
2026-05-12T14:00:02.189965+00:00,2026-05-12T14:00:00+00:00,APTUSDT,1.0697,1.0702,1.0715,18816024.3,0.0001
2026-05-12T14:00:02.304961+00:00,2026-05-12T14:00:00+00:00,ARBUSDT,0.13645,0.13648,0.13656,281468118.6,-0.00007214
2026-05-12T14:00:02.420446+00:00,2026-05-12T14:00:00+00:00,OPUSDT,0.15200,0.15204,0.15217,117417923.7,-0.00014043
2026-05-12T14:00:02.535283+00:00,2026-05-12T14:00:00+00:00,SUIUSDT,1.24790,1.24840,1.24832,71835120,0.0001
2026-05-12T14:00:02.651877+00:00,2026-05-12T14:00:00+00:00,POLUSDT,0.10035,0.10036,0.10047,157467343,0.00003992
2026-05-12T14:00:02.766636+00:00,2026-05-12T14:00:00+00:00,NEARUSDT,1.5286,1.5288,1.5304,43296157.7,0.0000285
2026-05-12T14:00:02.869851+00:00,2026-05-12T14:00:00+00:00,DOTUSDT,1.3190,1.3197,1.3205,15553707.4,0.00001859
2026-05-12T14:00:02.981678+00:00,2026-05-12T14:00:00+00:00,TRXUSDT,0.34757,0.34757,0.34790,112600832,0.00000257
2026-05-12T15:00:01.244715+00:00,2026-05-12T15:00:00+00:00,BTCUSDT,80500.10,80503.30,80539.23,52886.109,0.00003451
2026-05-12T15:00:01.431793+00:00,2026-05-12T15:00:00+00:00,ETHUSDT,2267.43,2267.70,2268.86,814714.72,-0.00001167
2026-05-12T15:00:01.646195+00:00,2026-05-12T15:00:00+00:00,SOLUSDT,94.500,94.511,94.546,7495126.4,0.0001
2026-05-12T15:00:01.764702+00:00,2026-05-12T15:00:00+00:00,XRPUSDT,1.4267,1.4270,1.4275,178444813.3,0.00000702
2026-05-12T15:00:01.872417+00:00,2026-05-12T15:00:00+00:00,ADAUSDT,0.2691,0.2691,0.2693,261807796,-0.00008592
2026-05-12T15:00:01.981150+00:00,2026-05-12T15:00:00+00:00,DOGEUSDT,0.10877,0.10877,0.10882,1584901245,0.0000357
2026-05-12T15:00:02.085396+00:00,2026-05-12T15:00:00+00:00,LINKUSDT,10.195,10.196,10.200,6813049.8,0.00005761
2026-05-12T15:00:02.190223+00:00,2026-05-12T15:00:00+00:00,AVAXUSDT,9.732,9.732,9.740,6493507.4,-0.00001682
2026-05-12T15:00:02.321711+00:00,2026-05-12T15:00:00+00:00,BNBUSDT,653.50,653.50,653.98,150632.83,-0.00011156
2026-05-12T15:00:02.431457+00:00,2026-05-12T15:00:00+00:00,LTCUSDT,57.18,57.19,57.22,985791.6,0.00009094
2026-05-12T15:00:02.540645+00:00,2026-05-12T15:00:00+00:00,BCHUSDT,439.20,439.20,439.51,112218.71,0.00005609
2026-05-12T15:00:02.651164+00:00,2026-05-12T15:00:00+00:00,APTUSDT,1.0653,1.0653,1.0659,18994106.1,0.0001
2026-05-12T15:00:02.763398+00:00,2026-05-12T15:00:00+00:00,ARBUSDT,0.13539,0.13539,0.13546,275701226.4,-0.00011139
2026-05-12T15:00:02.879059+00:00,2026-05-12T15:00:00+00:00,OPUSDT,0.15096,0.15102,0.15116,117606483.4,-0.00012214
2026-05-12T15:00:02.999704+00:00,2026-05-12T15:00:00+00:00,SUIUSDT,1.22900,1.22941,1.23003,71431640,0.0001
2026-05-12T15:00:03.130273+00:00,2026-05-12T15:00:00+00:00,POLUSDT,0.10029,0.10029,0.10040,156495898,0.00000382
2026-05-12T15:00:03.245643+00:00,2026-05-12T15:00:00+00:00,NEARUSDT,1.5445,1.5449,1.5461,43887372.6,0.00001499
2026-05-12T15:00:03.356646+00:00,2026-05-12T15:00:00+00:00,DOTUSDT,1.3131,1.3135,1.3144,15337582.6,0.00001171
2026-05-12T15:00:03.472335+00:00,2026-05-12T15:00:00+00:00,TRXUSDT,0.34783,0.34783,0.34814,112985390,-0.00000787
2026-05-12T16:00:00.562250+00:00,2026-05-12T16:00:00+00:00,BTCUSDT,80299.80,80299.90,80338.64,53306.693,0.0001
2026-05-12T16:00:00.670983+00:00,2026-05-12T16:00:00+00:00,ETHUSDT,2260.14,2260.86,2262.10,831859.37,-0.00000882
2026-05-12T16:00:00.770082+00:00,2026-05-12T16:00:00+00:00,SOLUSDT,93.790,93.820,93.855,7248667,0.0001
2026-05-12T16:00:00.876824+00:00,2026-05-12T16:00:00+00:00,XRPUSDT,1.4231,1.4232,1.4242,177034446.2,-0.0000091
2026-05-12T16:00:00.981519+00:00,2026-05-12T16:00:00+00:00,ADAUSDT,0.2690,0.2690,0.2691,259390263,-0.00004519
2026-05-12T16:00:01.094941+00:00,2026-05-12T16:00:00+00:00,DOGEUSDT,0.10859,0.10860,0.10868,1523828450,0.00001875
2026-05-12T16:00:01.193951+00:00,2026-05-12T16:00:00+00:00,LINKUSDT,10.153,10.154,10.158,6834092,0.0000605
2026-05-12T16:00:01.299016+00:00,2026-05-12T16:00:00+00:00,AVAXUSDT,9.728,9.729,9.736,6482017,-0.00003811
2026-05-12T16:00:01.405215+00:00,2026-05-12T16:00:00+00:00,BNBUSDT,651.80,651.84,652.27,151186.14,-0.00010598
2026-05-12T16:00:01.518906+00:00,2026-05-12T16:00:00+00:00,LTCUSDT,57.24,57.24,57.28,982840.6,0.00009636
2026-05-12T16:00:01.642608+00:00,2026-05-12T16:00:00+00:00,BCHUSDT,438.20,438.20,438.56,112137.92,0.00003713
2026-05-12T16:00:01.756420+00:00,2026-05-12T16:00:00+00:00,APTUSDT,1.0661,1.0662,1.0671,19150343.16,0.0001
2026-05-12T16:00:01.866328+00:00,2026-05-12T16:00:00+00:00,ARBUSDT,0.13578,0.13577,0.13583,270751975.3,-0.00004684
2026-05-12T16:00:01.996417+00:00,2026-05-12T16:00:00+00:00,OPUSDT,0.15023,0.15028,0.15038,118507109.8,-0.0000864
2026-05-12T16:00:02.118678+00:00,2026-05-12T16:00:00+00:00,SUIUSDT,1.22650,1.22650,1.22702,71461600,0.0001
2026-05-12T16:00:02.240003+00:00,2026-05-12T16:00:00+00:00,POLUSDT,0.09885,0.09893,0.09907,156347236,0.00005
2026-05-12T16:00:02.351877+00:00,2026-05-12T16:00:00+00:00,NEARUSDT,1.5496,1.5496,1.5507,44799773.3,-0.00003068
2026-05-12T16:00:02.463226+00:00,2026-05-12T16:00:00+00:00,DOTUSDT,1.3104,1.3105,1.3116,15318608.6,0.00002472
2026-05-12T16:00:02.576993+00:00,2026-05-12T16:00:00+00:00,TRXUSDT,0.34793,0.34793,0.34813,113366828,-0.00001796
2026-05-12T17:00:00.940487+00:00,2026-05-12T17:00:00+00:00,BTCUSDT,79997.00,79962.00,80027.71,53242.482,0.0000357
2026-05-12T17:00:01.140992+00:00,2026-05-12T17:00:00+00:00,ETHUSDT,2264.01,2263.68,2264.78,832097.07,-0.00002156
2026-05-12T17:00:01.247590+00:00,2026-05-12T17:00:00+00:00,SOLUSDT,93.860,93.840,93.877,7326029.6,0.0001
2026-05-12T17:00:01.362590+00:00,2026-05-12T17:00:00+00:00,XRPUSDT,1.4227,1.4224,1.4231,177142592.8,-0.00008467
2026-05-12T17:00:01.467584+00:00,2026-05-12T17:00:00+00:00,ADAUSDT,0.2677,0.2677,0.2678,262370603,0.0001
2026-05-12T17:00:01.572176+00:00,2026-05-12T17:00:00+00:00,DOGEUSDT,0.10787,0.10787,0.10795,1485078599,-0.00019108
2026-05-12T17:00:01.688464+00:00,2026-05-12T17:00:00+00:00,LINKUSDT,10.151,10.149,10.151,6726776.6,0.0001
2026-05-12T17:00:01.792903+00:00,2026-05-12T17:00:00+00:00,AVAXUSDT,9.700,9.699,9.702,6527981.2,0.00007869
2026-05-12T17:00:01.894091+00:00,2026-05-12T17:00:00+00:00,BNBUSDT,651.70,651.70,652.03,150550.16,-0.00010456
2026-05-12T17:00:02.005711+00:00,2026-05-12T17:00:00+00:00,LTCUSDT,57.18,57.17,57.19,976114.4,0.0001
2026-05-12T17:00:02.110636+00:00,2026-05-12T17:00:00+00:00,BCHUSDT,436.40,436.40,436.71,112037.35,-0.00006366
2026-05-12T17:00:02.220028+00:00,2026-05-12T17:00:00+00:00,APTUSDT,1.0618,1.0619,1.0626,19120324.34,0.0000992
2026-05-12T17:00:02.327603+00:00,2026-05-12T17:00:00+00:00,ARBUSDT,0.13482,0.13483,0.13501,268038243.3,-0.00009276
2026-05-12T17:00:02.432560+00:00,2026-05-12T17:00:00+00:00,OPUSDT,0.14947,0.14950,0.14960,118409828.8,0.0001
2026-05-12T17:00:02.542282+00:00,2026-05-12T17:00:00+00:00,SUIUSDT,1.23680,1.23688,1.23724,73165520,0.0001
2026-05-12T17:00:02.654920+00:00,2026-05-12T17:00:00+00:00,POLUSDT,0.09879,0.09879,0.09890,156447933,-0.00014808
2026-05-12T17:00:03.091663+00:00,2026-05-12T17:00:00+00:00,NEARUSDT,1.5359,1.5359,1.5370,44776088.1,-0.00009652
2026-05-12T17:00:03.194428+00:00,2026-05-12T17:00:00+00:00,DOTUSDT,1.3091,1.3092,1.3100,15354976,0.00006675
2026-05-12T17:00:03.324408+00:00,2026-05-12T17:00:00+00:00,TRXUSDT,0.34724,0.34725,0.34752,113352476,-0.00001271
2026-05-12T18:02:05.277651+00:00,2026-05-12T18:00:00+00:00,BTCUSDT,80489.40,80489.40,80527.51,53204.629,0.00004962
2026-05-12T18:02:05.390123+00:00,2026-05-12T18:00:00+00:00,ETHUSDT,2277.16,2277.51,2278.52,836080.34,0.00000174
2026-05-12T18:02:05.495174+00:00,2026-05-12T18:00:00+00:00,SOLUSDT,94.540,94.550,94.580,7323561.5,0.0001
2026-05-12T18:02:05.603279+00:00,2026-05-12T18:00:00+00:00,XRPUSDT,1.4341,1.4342,1.4349,177831049.8,-0.0000816
2026-05-12T18:02:05.709159+00:00,2026-05-12T18:00:00+00:00,ADAUSDT,0.2706,0.2706,0.2707,259782191,0.0001
2026-05-12T18:02:05.814896+00:00,2026-05-12T18:00:00+00:00,DOGEUSDT,0.10905,0.10905,0.10913,1488440115,-0.0001838
2026-05-12T18:02:05.927954+00:00,2026-05-12T18:00:00+00:00,LINKUSDT,10.242,10.242,10.248,6712956,0.0001
2026-05-12T18:02:06.034679+00:00,2026-05-12T18:00:00+00:00,AVAXUSDT,9.799,9.799,9.807,6510816.4,-0.00001013
2026-05-12T18:02:06.143635+00:00,2026-05-12T18:00:00+00:00,BNBUSDT,656.50,656.56,656.93,151114.07,0.0000672
2026-05-12T18:02:06.252684+00:00,2026-05-12T18:00:00+00:00,LTCUSDT,57.60,57.60,57.63,978513.5,0.0001
2026-05-12T18:02:06.358221+00:00,2026-05-12T18:00:00+00:00,BCHUSDT,438.40,438.40,438.69,111637.49,-0.00001341
2026-05-12T18:02:06.467238+00:00,2026-05-12T18:00:00+00:00,APTUSDT,1.0749,1.0749,1.0758,19133278.77,0.00009525
2026-05-12T18:02:06.574741+00:00,2026-05-12T18:00:00+00:00,ARBUSDT,0.13651,0.13651,0.13666,266105611.4,-0.0002473
2026-05-12T18:02:06.679386+00:00,2026-05-12T18:00:00+00:00,OPUSDT,0.15185,0.15185,0.15190,118187130,0.0001
2026-05-12T18:02:06.786299+00:00,2026-05-12T18:00:00+00:00,SUIUSDT,1.24330,1.24325,1.24373,72731730,0.0001
2026-05-12T18:02:06.892819+00:00,2026-05-12T18:00:00+00:00,POLUSDT,0.09885,0.09885,0.09890,156919202,0.00005
2026-05-12T18:02:07.002589+00:00,2026-05-12T18:00:00+00:00,NEARUSDT,1.5851,1.5851,1.5869,44994033.4,-0.00004192
2026-05-12T18:02:07.111761+00:00,2026-05-12T18:00:00+00:00,DOTUSDT,1.3195,1.3195,1.3203,15423862.8,0.00000276
2026-05-12T18:02:07.219384+00:00,2026-05-12T18:00:00+00:00,TRXUSDT,0.34828,0.34828,0.34849,113278782,0.00005398
2026-05-12T19:00:01.776026+00:00,2026-05-12T19:00:00+00:00,BTCUSDT,80620.20,80628.93,80671.90,53184.565,0.00002786
2026-05-12T19:00:01.886026+00:00,2026-05-12T19:00:00+00:00,ETHUSDT,2278.46,2278.47,2279.54,827905.98,-0.00000511
2026-05-12T19:00:02.011678+00:00,2026-05-12T19:00:00+00:00,SOLUSDT,94.520,94.520,94.569,7333597,0.00009674
2026-05-12T19:00:02.119086+00:00,2026-05-12T19:00:00+00:00,XRPUSDT,1.4355,1.4354,1.4364,178988911.1,-0.00010824
2026-05-12T19:00:02.227789+00:00,2026-05-12T19:00:00+00:00,ADAUSDT,0.2701,0.2702,0.2704,259867507,0.0001
2026-05-12T19:00:02.333238+00:00,2026-05-12T19:00:00+00:00,DOGEUSDT,0.10922,0.10922,0.10930,1495329783,-0.00014328
2026-05-12T19:00:02.444577+00:00,2026-05-12T19:00:00+00:00,LINKUSDT,10.267,10.267,10.276,6719395.2,0.0001
2026-05-12T19:00:02.552270+00:00,2026-05-12T19:00:00+00:00,AVAXUSDT,9.827,9.826,9.836,6523582.8,-0.00003003
2026-05-12T19:00:02.661484+00:00,2026-05-12T19:00:00+00:00,BNBUSDT,660.00,660.00,660.36,150789.7,0.00005338
2026-05-12T19:00:02.768660+00:00,2026-05-12T19:00:00+00:00,LTCUSDT,57.52,57.52,57.54,978124.6,0.0001
2026-05-12T19:00:02.880788+00:00,2026-05-12T19:00:00+00:00,BCHUSDT,439.50,439.50,439.90,111613.37,-0.00004925
2026-05-12T19:00:03.204003+00:00,2026-05-12T19:00:00+00:00,APTUSDT,1.0802,1.0800,1.0810,19071041.06,0.00001814
2026-05-12T19:00:03.309197+00:00,2026-05-12T19:00:00+00:00,ARBUSDT,0.13671,0.13671,0.13683,266317968.6,-0.00021742
2026-05-12T19:00:03.423852+00:00,2026-05-12T19:00:00+00:00,OPUSDT,0.15196,0.15196,0.15198,117987277.2,0.0001
2026-05-12T19:00:03.531868+00:00,2026-05-12T19:00:00+00:00,SUIUSDT,1.24700,1.24700,1.24723,72418490,0.0001
2026-05-12T19:00:03.643607+00:00,2026-05-12T19:00:00+00:00,POLUSDT,0.09854,0.09854,0.09867,156734742,-0.0000107
2026-05-12T19:00:03.754031+00:00,2026-05-12T19:00:00+00:00,NEARUSDT,1.6227,1.6232,1.6258,45479900,-0.00006896
2026-05-12T19:00:03.862754+00:00,2026-05-12T19:00:00+00:00,DOTUSDT,1.3256,1.3256,1.3263,15456124.4,-0.00000899
2026-05-12T19:00:03.970838+00:00,2026-05-12T19:00:00+00:00,TRXUSDT,0.34911,0.34916,0.34930,114040336,0.0001
2026-05-12T20:01:08.574032+00:00,2026-05-12T20:00:00+00:00,BTCUSDT,80803.10,80803.10,80841.48,53127.296,0.0000091
2026-05-12T20:01:08.678577+00:00,2026-05-12T20:00:00+00:00,ETHUSDT,2284.46,2284.46,2285.68,818391.45,0.00000417
2026-05-12T20:01:08.787194+00:00,2026-05-12T20:00:00+00:00,SOLUSDT,94.850,94.850,94.908,7322273.6,0.0000069
2026-05-12T20:01:08.907056+00:00,2026-05-12T20:00:00+00:00,XRPUSDT,1.4407,1.4407,1.4417,179479114.4,-0.00015926
2026-05-12T20:01:09.017420+00:00,2026-05-12T20:00:00+00:00,ADAUSDT,0.2719,0.2719,0.2720,259231509,0.00001695
2026-05-12T20:01:09.125588+00:00,2026-05-12T20:00:00+00:00,DOGEUSDT,0.10982,0.10982,0.10989,1469181945,-0.00009321
2026-05-12T20:01:09.238212+00:00,2026-05-12T20:00:00+00:00,LINKUSDT,10.318,10.320,10.326,6701219.9,0.00004147
2026-05-12T20:01:09.346257+00:00,2026-05-12T20:00:00+00:00,AVAXUSDT,9.860,9.860,9.868,6548714,-0.00004673
2026-05-12T20:01:09.458107+00:00,2026-05-12T20:00:00+00:00,BNBUSDT,663.00,663.00,663.35,150152.23,0.00007269
2026-05-12T20:01:09.569677+00:00,2026-05-12T20:00:00+00:00,LTCUSDT,57.75,57.75,57.78,977363.6,0.0001
2026-05-12T20:01:09.677035+00:00,2026-05-12T20:00:00+00:00,BCHUSDT,439.90,439.90,440.26,111694.43,-0.00008641
2026-05-12T20:01:09.784505+00:00,2026-05-12T20:00:00+00:00,APTUSDT,1.0834,1.0834,1.0840,19031413.74,-0.00005408
2026-05-12T20:01:09.896440+00:00,2026-05-12T20:00:00+00:00,ARBUSDT,0.13709,0.13710,0.13727,266239070.5,-0.00020683
2026-05-12T20:01:10.008733+00:00,2026-05-12T20:00:00+00:00,OPUSDT,0.15237,0.15237,0.15246,117654171.2,0.0001
2026-05-12T20:01:10.123432+00:00,2026-05-12T20:00:00+00:00,SUIUSDT,1.25540,1.25540,1.25589,72049760,0.0001
2026-05-12T20:01:10.227066+00:00,2026-05-12T20:00:00+00:00,POLUSDT,0.09867,0.09868,0.09878,157039960,0.00005
2026-05-12T20:01:10.335044+00:00,2026-05-12T20:00:00+00:00,NEARUSDT,1.6054,1.6050,1.6071,43487824.1,-0.00032056
2026-05-12T20:01:10.440908+00:00,2026-05-12T20:00:00+00:00,DOTUSDT,1.3329,1.3329,1.3337,15474434.6,-0.00001899
2026-05-12T20:01:10.549042+00:00,2026-05-12T20:00:00+00:00,TRXUSDT,0.34940,0.34940,0.34959,113856788,0.0001
2026-05-12T21:01:13.970154+00:00,2026-05-12T21:00:00+00:00,BTCUSDT,80639.80,80639.80,80679.40,53036.266,-0.00000801
2026-05-12T21:01:14.079430+00:00,2026-05-12T21:00:00+00:00,ETHUSDT,2282.93,2282.93,2283.92,817659.86,0.00001053
2026-05-12T21:01:14.192442+00:00,2026-05-12T21:00:00+00:00,SOLUSDT,94.670,94.681,94.734,7328399.2,-0.00000793
2026-05-12T21:01:14.302206+00:00,2026-05-12T21:00:00+00:00,XRPUSDT,1.4390,1.4392,1.4404,179369129.7,-0.0001633
2026-05-12T21:01:14.426092+00:00,2026-05-12T21:00:00+00:00,ADAUSDT,0.2718,0.2718,0.2720,259471134,0.00000811
2026-05-12T21:01:14.570875+00:00,2026-05-12T21:00:00+00:00,DOGEUSDT,0.11022,0.11022,0.11028,1459212812,-0.00005362
2026-05-12T21:01:14.682585+00:00,2026-05-12T21:00:00+00:00,LINKUSDT,10.298,10.299,10.307,6697627.7,0.00002073
2026-05-12T21:01:14.795445+00:00,2026-05-12T21:00:00+00:00,AVAXUSDT,9.849,9.855,9.861,6537466.9,-0.00005781
2026-05-12T21:01:14.909472+00:00,2026-05-12T21:00:00+00:00,BNBUSDT,665.10,665.17,665.51,150142.54,0.00009181
2026-05-12T21:01:15.023623+00:00,2026-05-12T21:00:00+00:00,LTCUSDT,57.88,57.88,57.91,974387.2,0.0001
2026-05-12T21:01:15.136600+00:00,2026-05-12T21:00:00+00:00,BCHUSDT,440.10,440.15,440.49,111466.55,-0.00011995
2026-05-12T21:01:15.245391+00:00,2026-05-12T21:00:00+00:00,APTUSDT,1.0836,1.0843,1.0848,19046113.56,-0.00003763
2026-05-12T21:01:15.354688+00:00,2026-05-12T21:00:00+00:00,ARBUSDT,0.13721,0.13728,0.13735,265805872,-0.00017802
2026-05-12T21:01:15.465906+00:00,2026-05-12T21:00:00+00:00,OPUSDT,0.15247,0.15255,0.15268,117475778.7,0.0001
2026-05-12T21:01:15.573433+00:00,2026-05-12T21:00:00+00:00,SUIUSDT,1.24280,1.24270,1.24337,71737440,0.0001
2026-05-12T21:01:15.684565+00:00,2026-05-12T21:00:00+00:00,POLUSDT,0.09889,0.09893,0.09900,157297570,0.00003959
2026-05-12T21:01:15.798136+00:00,2026-05-12T21:00:00+00:00,NEARUSDT,1.6331,1.6331,1.6345,42929225,-0.00030291
2026-05-12T21:01:15.909538+00:00,2026-05-12T21:00:00+00:00,DOTUSDT,1.3382,1.3383,1.3387,15574163.6,-0.00004407
2026-05-12T21:01:16.021821+00:00,2026-05-12T21:00:00+00:00,TRXUSDT,0.34980,0.34980,0.34999,113705004,0.0001
2026-05-12T22:00:01.246278+00:00,2026-05-12T22:00:00+00:00,BTCUSDT,80585.00,80559.00,80619.97,53018.93,-0.00001207
2026-05-12T22:00:01.351449+00:00,2026-05-12T22:00:00+00:00,ETHUSDT,2285.55,2284.97,2286.38,818116.59,0.00002302
2026-05-12T22:00:01.454899+00:00,2026-05-12T22:00:00+00:00,SOLUSDT,94.670,94.661,94.708,7313249.3,-0.00001159
